학원명,지역(구),학원주소,전화번호,1개월 교습비,강사수,학년-초,학년-중,학년-고,학년-기타,과목-국어,과목-영어,과목-수학,과목-사회,과목-과학,과목-외국어,과목-논술,과목-예능,과목-기타,반명
위드멘토학원,강서구,서울특별시 강서구 공항대로42길 63 2층 (내발산동),02-3663-0910,197500,6,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
위드멘토학원,강서구,서울특별시 강서구 공항대로42길 63 2층 (내발산동),02-3663-0910,198600,6,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
위드멘토학원,강서구,서울특별시 강서구 공항대로42길 63 2층 (내발산동),02-3663-0910,44000,6,TRUE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0,국어
위드멘토학원,강서구,서울특별시 강서구 공항대로42길 63 2층 (내발산동),02-3663-0910,44000,6,TRUE,FALSE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,사회
위드멘토학원,강서구,서울특별시 강서구 공항대로42길 63 2층 (내발산동),02-3663-0910,44000,6,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
매직스쿨학원,강서구,"서울특별시 강서구 강서로18나길 1 , 4층일부 (화곡동)",02-6085-9628,250000,5,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
매직스쿨학원,강서구,"서울특별시 강서구 강서로18나길 1 , 4층일부 (화곡동)",02-6085-9628,250000,5,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
매직스쿨학원,강서구,"서울특별시 강서구 강서로18나길 1 , 4층일부 (화곡동)",02-6085-9628,100000,5,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
책읽기와글쓰기리딩엠목동학원,양천구,"서울특별시 양천구 목동서로 349 , 센트럴프라자, 609호, 610호 (신정동)",02-2646-8828,180000,4,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,논술
수학의명문엠아이티수학학원,양천구,서울특별시 양천구 가로공원로 97 2층일부 (신월동),02-2602-1011,150000,4,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
수학의명문엠아이티수학학원,양천구,서울특별시 양천구 가로공원로 97 2층일부 (신월동),02-2602-1011,170000,4,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
수학의명문엠아이티수학학원,양천구,서울특별시 양천구 가로공원로 97 2층일부 (신월동),02-2602-1011,360000,4,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
수학의명문엠아이티수학학원,양천구,서울특별시 양천구 가로공원로 97 2층일부 (신월동),02-2602-1011,225000,4,FALSE,TRUE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
수학의명문엠아이티수학학원,양천구,서울특별시 양천구 가로공원로 97 2층일부 (신월동),02-2602-1011,120000,4,FALSE,TRUE,FALSE,FALSE,1,0,0,0,0,0,0,0,0,국어
제이에스씨학원,양천구,"서울특별시 양천구 오목로 279 , 301호 (목동, 현대프라자)",02-2652-9608,440000,1,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
제이에스씨학원,양천구,"서울특별시 양천구 오목로 279 , 301호 (목동, 현대프라자)",02-2652-9608,425000,1,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
창과방패학원,양천구,서울특별시 양천구 신목로5길 26 2 3층 (신정동),02-2642-2832,262700,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
창과방패학원,양천구,서울특별시 양천구 신목로5길 26 2 3층 (신정동),02-2642-2832,262700,2,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
공신수학학원,강서구,"서울특별시 강서구 금낭화로16길 28 , 3층 (방화동,동진빌딩)",02-2662-8205,227300,7,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
공신수학학원,강서구,"서울특별시 강서구 금낭화로16길 28 , 3층 (방화동,동진빌딩)",02-2662-8205,196000,7,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,과학
공신수학학원,강서구,"서울특별시 강서구 금낭화로16길 28 , 3층 (방화동,동진빌딩)",02-2662-8205,214600,7,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
공신수학학원,강서구,"서울특별시 강서구 금낭화로16길 28 , 3층 (방화동,동진빌딩)",02-2662-8205,167500,7,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,논술
세현학원,양천구,서울특별시 양천구 오목로 70 3층 (신월동),02-2605-6462,270000,1,TRUE,TRUE,TRUE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
세현학원,양천구,서울특별시 양천구 오목로 70 3층 (신월동),02-2605-6462,280000,1,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,0,0,0,0,국어/영어/수학/사회/과학
이앤엠학원,강서구,서울특별시 강서구 강서로 257 4층일부 (내발산동),02-2065-0902,316700,2,FALSE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
이앤엠학원,강서구,서울특별시 강서구 강서로 257 4층일부 (내발산동),02-2065-0902,400000,2,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
에듀탑학원,강서구,서울특별시 강서구 곰달래로49길 80 3층 (화곡동),02-2644-5999,213300,5,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
에듀탑학원,강서구,서울특별시 강서구 곰달래로49길 80 3층 (화곡동),02-2644-5999,210000,5,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
케이투학원,강서구,"서울특별시 강서구 허준로 16-12 , 501호일부 (가양동,동남빌딩)",02-3663-5560,285600,1,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
케이투학원,강서구,"서울특별시 강서구 허준로 16-12 , 501호일부 (가양동,동남빌딩)",02-3663-5560,150000,1,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
애플트리보습학원,양천구,"서울특별시 양천구 목동동로 339 , 405호 (목동, 목동트윈빌)",02-2647-2201,324000,5,TRUE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
애플트리보습학원,양천구,"서울특별시 양천구 목동동로 339 , 405호 (목동, 목동트윈빌)",02-2647-2201,336700,5,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
에듀삼성학원,강서구,"서울특별시 강서구 양천로 73 , 401호,401-1호,402호 (방화동, 멤브로메디컬센터)",02-2663-0103,188300,8,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
에듀삼성학원,강서구,"서울특별시 강서구 양천로 73 , 401호,401-1호,402호 (방화동, 멤브로메디컬센터)",02-2663-0103,185000,8,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
에듀삼성학원,강서구,"서울특별시 강서구 양천로 73 , 401호,401-1호,402호 (방화동, 멤브로메디컬센터)",02-2663-0103,463300,8,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
에듀삼성학원,강서구,"서울특별시 강서구 양천로 73 , 401호,401-1호,402호 (방화동, 멤브로메디컬센터)",02-2663-0103,240000,8,TRUE,FALSE,FALSE,FALSE,1,0,0,1,1,0,0,0,0,국어/사회/과학
에듀삼성학원,강서구,"서울특별시 강서구 양천로 73 , 401호,401-1호,402호 (방화동, 멤브로메디컬센터)",02-2663-0103,320000,8,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,기타
에듀삼성학원,강서구,"서울특별시 강서구 양천로 73 , 401호,401-1호,402호 (방화동, 멤브로메디컬센터)",02-2663-0103,450000,8,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
에듀삼성학원,강서구,"서울특별시 강서구 양천로 73 , 401호,401-1호,402호 (방화동, 멤브로메디컬센터)",02-2663-0103,450000,8,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,과학
대한논리독서정독학원,강서구,"서울특별시 강서구 공항대로41길 51  (401호,402호)(등촌동)",02-2658-8214,257700,3,TRUE,TRUE,TRUE,FALSE,1,1,1,1,1,0,0,0,0,국어/영어/수학/사회/과학
대한논리독서정독학원,강서구,"서울특별시 강서구 공항대로41길 51  (401호,402호)(등촌동)",02-2658-8214,280000,3,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,논술
한수위학원,강서구,서울특별시 강서구 강서로45나길 47 3층일부 (내발산동),02-3664-8909,180700,2,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
동명보습학원,강서구,"서울특별시 강서구 강서로43길 49 , 2층 (화곡동)",02-2603-7101,170000,5,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,기타
동명보습학원,강서구,"서울특별시 강서구 강서로43길 49 , 2층 (화곡동)",02-2603-7101,235000,5,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
동명보습학원,강서구,"서울특별시 강서구 강서로43길 49 , 2층 (화곡동)",02-2603-7101,212500,5,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
켈제스영어학원,양천구,서울특별시 양천구 목동서로 377 외3필지이스타빌3차에이203 204호 (신정동),02-2646-8220,344000,2,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,기타
하이스트특목학원,양천구,서울특별시 양천구 목동서로 252 2층 (목동),02-2654-5003,142500,23,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
하이스트특목학원,양천구,서울특별시 양천구 목동서로 252 2층 (목동),02-2654-5003,403400,23,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
하이스트특목학원,양천구,서울특별시 양천구 목동서로 252 2층 (목동),02-2654-5003,154300,23,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,1,0,0,논술
하이스트특목학원,양천구,서울특별시 양천구 목동서로 252 2층 (목동),02-2654-5003,146500,23,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,1,0,0,과학/논술
하이스트특목학원,양천구,서울특별시 양천구 목동서로 252 2층 (목동),02-2654-5003,215000,23,FALSE,TRUE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
신글맥학원,강서구,"서울특별시 강서구 초록마을로 40 , 2층 (화곡동, 기림보습학원학원)",02-2692-6445,178300,2,TRUE,TRUE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
신글맥학원,강서구,"서울특별시 강서구 초록마을로 40 , 2층 (화곡동, 기림보습학원학원)",02-2692-6445,250000,2,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
신글맥학원,강서구,"서울특별시 강서구 초록마을로 40 , 2층 (화곡동, 기림보습학원학원)",02-2692-6445,300000,2,TRUE,FALSE,FALSE,FALSE,1,1,1,0,0,0,0,0,0,국어/영어/수학
신글맥학원,강서구,"서울특별시 강서구 초록마을로 40 , 2층 (화곡동, 기림보습학원학원)",02-2692-6445,325000,2,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,0,0,0,0,국어/영어/수학/사회/과학
목동페르마목동관학원,양천구,"서울특별시 양천구 오목로 280 , 4층 일부 (목동)",02-2646-5941,303300,3,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
화곡늘푸른학원,강서구,서울특별시 강서구 까치산로4길 41 2층 (화곡동),02-2606-1124,275000,14,TRUE,TRUE,TRUE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
화곡늘푸른학원,강서구,서울특별시 강서구 까치산로4길 41 2층 (화곡동),02-2606-1124,375000,14,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
화곡늘푸른학원,강서구,서울특별시 강서구 까치산로4길 41 2층 (화곡동),02-2606-1124,180000,14,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
화곡늘푸른학원,강서구,서울특별시 강서구 까치산로4길 41 2층 (화곡동),02-2606-1124,200000,14,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
화곡늘푸른학원,강서구,서울특별시 강서구 까치산로4길 41 2층 (화곡동),02-2606-1124,220000,14,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
휴런보습학원,양천구,서울특별시 양천구 국회대로 92 3층 (신월동),02-2692-3398,160000,2,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
휴런보습학원,양천구,서울특별시 양천구 국회대로 92 3층 (신월동),02-2692-3398,170000,2,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
선행과심화학원,양천구,"서울특별시 양천구 목동로 212 , 목동신시가지아파트상가 에이동 211,212,213,309,310호 (목동, 목동신시가지아파트7단지)",02-2646-1521,303300,11,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
선행과심화학원,양천구,"서울특별시 양천구 목동로 212 , 목동신시가지아파트상가 에이동 211,212,213,309,310호 (목동, 목동신시가지아파트7단지)",02-2646-1521,296700,11,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
선행과심화학원,양천구,"서울특별시 양천구 목동로 212 , 목동신시가지아파트상가 에이동 211,212,213,309,310호 (목동, 목동신시가지아파트7단지)",02-2646-1521,131500,11,FALSE,TRUE,FALSE,FALSE,1,0,0,0,0,0,0,0,0,국어
선행과심화학원,양천구,"서울특별시 양천구 목동로 212 , 목동신시가지아파트상가 에이동 211,212,213,309,310호 (목동, 목동신시가지아파트7단지)",02-2646-1521,131500,11,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
선행과심화학원,양천구,"서울특별시 양천구 목동로 212 , 목동신시가지아파트상가 에이동 211,212,213,309,310호 (목동, 목동신시가지아파트7단지)",02-2646-1521,131500,11,FALSE,TRUE,FALSE,FALSE,0,0,0,1,0,0,0,0,0,사회
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,186000,5,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,186000,5,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,82500,5,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,82500,5,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,과학
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,82500,5,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,0,0,0,0,사회
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,250000,5,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,398300,5,TRUE,FALSE,FALSE,FALSE,1,1,1,1,1,0,0,0,0,국어/영어/수학/사회/과학
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,366700,5,FALSE,TRUE,FALSE,FALSE,1,1,1,0,0,0,0,0,0,국어/영어/수학
공항성진학원,강서구,서울특별시 강서구 송정로 37 2층일부 3층일부 (공항동),02-2666-6454,450000,5,FALSE,FALSE,TRUE,FALSE,1,1,1,0,1,0,0,0,0,국어/영어/수학/과학
제플린영어보습학원,강서구,"서울특별시 강서구 강서로45길 49-38 , 3층 (화곡동,등용빌딩)",02-2694-0086,277500,3,FALSE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
제플린영어보습학원,강서구,"서울특별시 강서구 강서로45길 49-38 , 3층 (화곡동,등용빌딩)",02-2694-0086,310000,3,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,기타
스터디가드학원,양천구,"서울특별시 양천구 목동서로 77 , 현대월드타워 419호, 420호, 421호, 422호  (목동)",02-2649-0578,325000,1,FALSE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
엘제이엠수학원,양천구,서울특별시 양천구 목동서로 397 대림아크로빌B동121-1 122호 123호 (신정동),02-2649-8136,351200,4,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
에스에이티(SAT)학원,강서구,"서울특별시 강서구 화곡로 160 , 4층,5층 (화곡동)",02-2694-5555,247900,8,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
에스에이티(SAT)학원,강서구,"서울특별시 강서구 화곡로 160 , 4층,5층 (화곡동)",02-2694-5555,185000,8,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
에스에이티(SAT)학원,강서구,"서울특별시 강서구 화곡로 160 , 4층,5층 (화곡동)",02-2694-5555,410400,8,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
카이포스보습학원,양천구,"서울특별시 양천구 목동중앙북로 7 , 209호 (목동, 신한이모르젠)",02-2647-0514,247800,1,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
참수학학원,양천구,"서울특별시 양천구 목동동로 59 , 로얄프라자 502호 (신정동,로얄프라자)",02-2654-4958,333300,3,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,기타
하이씨앤씨아이비별관학원,양천구,"서울특별시 양천구 목동동로 55 , 밀레니엄 프라자 903호, 904호 (신정동)",02-2648-7334,190000,6,FALSE,TRUE,TRUE,FALSE,0,0,0,0,0,0,0,0,1,기타
하이씨앤씨아이비별관학원,양천구,"서울특별시 양천구 목동동로 55 , 밀레니엄 프라자 903호, 904호 (신정동)",02-2648-7334,400000,6,FALSE,FALSE,TRUE,FALSE,1,1,1,0,1,0,0,0,0,국어/영어/수학/과학
하이씨앤씨아이비별관학원,양천구,"서울특별시 양천구 목동동로 55 , 밀레니엄 프라자 903호, 904호 (신정동)",02-2648-7334,416000,6,FALSE,FALSE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
하이씨앤씨아이비별관학원,양천구,"서울특별시 양천구 목동동로 55 , 밀레니엄 프라자 903호, 904호 (신정동)",02-2648-7334,416000,6,FALSE,FALSE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
하이씨앤씨아이비별관학원,양천구,"서울특별시 양천구 목동동로 55 , 밀레니엄 프라자 903호, 904호 (신정동)",02-2648-7334,163300,6,FALSE,FALSE,TRUE,FALSE,1,0,0,1,1,0,0,0,0,국어/사회/과학
선수학학원,양천구,"서울특별시 양천구 목동서로 67 , 10층1001호 일부 (목동, 우성에펠타운)",02-2647-1262,510000,2,FALSE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
뉴이스트보습학원,양천구,"서울특별시 양천구 월정로 56 , 3층일부 (신월동)",02-2602-5946,270000,3,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
뉴이스트보습학원,양천구,"서울특별시 양천구 월정로 56 , 3층일부 (신월동)",02-2602-5946,270000,3,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
뉴이스트보습학원,양천구,"서울특별시 양천구 월정로 56 , 3층일부 (신월동)",02-2602-5946,524500,3,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
뉴이스트보습학원,양천구,"서울특별시 양천구 월정로 56 , 3층일부 (신월동)",02-2602-5946,300000,3,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
뉴이스트보습학원,양천구,"서울특별시 양천구 월정로 56 , 3층일부 (신월동)",02-2602-5946,165000,3,FALSE,FALSE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,과학
파스칼우리학원,양천구,"서울특별시 양천구 목동중앙본로 90 , 2층 (목동)",02-2648-5825,220000,5,TRUE,TRUE,FALSE,FALSE,1,0,1,1,1,0,0,0,0,국어/수학/사회/과학
파스칼우리학원,양천구,"서울특별시 양천구 목동중앙본로 90 , 2층 (목동)",02-2648-5825,170000,5,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
파스칼우리학원,양천구,"서울특별시 양천구 목동중앙본로 90 , 2층 (목동)",02-2648-5825,160000,5,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
파스칼우리학원,양천구,"서울특별시 양천구 목동중앙본로 90 , 2층 (목동)",02-2648-5825,430000,5,FALSE,TRUE,FALSE,FALSE,1,1,1,0,0,0,0,0,0,국어/영어/수학
파스칼우리학원,양천구,"서울특별시 양천구 목동중앙본로 90 , 2층 (목동)",02-2648-5825,250000,5,FALSE,TRUE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
문과만능학원,양천구,서울특별시 양천구 목동동로 55 밀레니엄프라자802 (신정동),02-2643-6332,207000,2,TRUE,TRUE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
문과만능학원,양천구,서울특별시 양천구 목동동로 55 밀레니엄프라자802 (신정동),02-2643-6332,281300,2,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
참배움터학원,양천구,서울특별시 양천구 오목로 194 정우빌딩2층 (신정동),02-2696-0802,213300,4,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
참배움터학원,양천구,서울특별시 양천구 오목로 194 정우빌딩2층 (신정동),02-2696-0802,213300,4,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
참배움터학원,양천구,서울특별시 양천구 오목로 194 정우빌딩2층 (신정동),02-2696-0802,155000,4,TRUE,FALSE,FALSE,FALSE,0,0,0,1,1,0,0,0,0,사회/과학
참배움터학원,양천구,서울특별시 양천구 오목로 194 정우빌딩2층 (신정동),02-2696-0802,140000,4,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
참배움터학원,양천구,서울특별시 양천구 오목로 194 정우빌딩2층 (신정동),02-2696-0802,130000,4,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
정현수학학원,양천구,"서울특별시 양천구 목동동로8길 23 , 302~304,401호 (신정동,메리트원)",02-2647-3650,214500,11,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
정현수학학원,양천구,"서울특별시 양천구 목동동로8길 23 , 302~304,401호 (신정동,메리트원)",02-2647-3650,167100,11,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
뉴시사엘리트학원,강서구,"서울특별시 강서구 양천로71길 8 , 3층 일부 (염창동,대영빌딩)",02-2658-2240,94000,3,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,논술
뉴시사엘리트학원,강서구,"서울특별시 강서구 양천로71길 8 , 3층 일부 (염창동,대영빌딩)",02-2658-2240,215400,3,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
티스과학전문학원,양천구,"서울특별시 양천구 목동서로 63 , 504-A, 504-B호 (목동, 목동일번가빌딩)",02-2608-0501,295000,4,FALSE,TRUE,TRUE,FALSE,0,0,0,0,1,0,0,0,0,과학
미래영재학원,양천구,"서울특별시 양천구 목동서로 67 , 902호 일부 (목동, 우성에펠타운)",02-2653-5007,222300,25,TRUE,TRUE,FALSE,TRUE,0,0,0,0,1,0,0,0,0,과학
미래영재학원,양천구,"서울특별시 양천구 목동서로 67 , 902호 일부 (목동, 우성에펠타운)",02-2653-5007,378600,25,FALSE,TRUE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
미래영재학원,양천구,"서울특별시 양천구 목동서로 67 , 902호 일부 (목동, 우성에펠타운)",02-2653-5007,243300,25,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,기타
에벤에셀보습학원,강서구,서울특별시 강서구 화곡로 13길 111 2층(화곡동),02-2602-0028,271000,2,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
와이엘에듀학원,강서구,"서울특별시 강서구 강서로45길 39 , 3층 (화곡동, 해오름미술학원)",02-2699-9581,254200,1,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
주영보습학원,강서구,서울특별시 강서구 등촌로39길 13 2층 (등촌동),02-2644-2544,272500,7,TRUE,TRUE,TRUE,FALSE,0,0,1,0,0,0,0,0,0,수학
주영보습학원,강서구,서울특별시 강서구 등촌로39길 13 2층 (등촌동),02-2644-2544,261400,7,TRUE,FALSE,FALSE,FALSE,0,1,0,0,0,0,0,0,0,영어
주영보습학원,강서구,서울특별시 강서구 등촌로39길 13 2층 (등촌동),02-2644-2544,450000,7,TRUE,FALSE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
주영보습학원,강서구,서울특별시 강서구 등촌로39길 13 2층 (등촌동),02-2644-2544,100000,7,FALSE,TRUE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
주영보습학원,강서구,서울특별시 강서구 등촌로39길 13 2층 (등촌동),02-2644-2544,125000,7,FALSE,TRUE,FALSE,FALSE,1,0,0,0,0,0,0,0,0,국어
튼튼영어마스터클럽염창1학원,강서구,서울특별시 강서구 양천로 646-31 2층 (염창동),02-3663-5030,133000,2,TRUE,TRUE,TRUE,FALSE,0,1,0,0,0,0,0,0,0,영어
튼튼영어마스터클럽염창1학원,강서구,서울특별시 강서구 양천로 646-31 2층 (염창동),02-3663-5030,151700,2,TRUE,FALSE,FALSE,FALSE,0,0,0,0,1,0,0,0,0,과학
튼튼영어마스터클럽염창1학원,강서구,서울특별시 강서구 양천로 646-31 2층 (염창동),02-3663-5030,217500,2,TRUE,FALSE,FALSE,FALSE,0,0,1,0,0,0,0,0,0,수학
말글삶학원,양천구,"서울특별시 양천구 목동동로 431 , 201호,401호일부,503호 (목동,목동우방빌딩)",02-2649-5003,167500,11,TRUE,TRUE,TRUE,FALSE,0,0,0,0,0,0,1,0,0,논술
말글삶학원,양천구,"서울특별시 양천구 목동동로 431 , 201호,401호일부,503호 (목동,목동우방빌딩)",02-2649-5003,193300,11,FALSE,FALSE,TRUE,FALSE,1,0,0,0,0,0,0,0,0,국어
최강보습학원,강서구,"서울특별시 강서구 강서로45길 28 , 3층 일부 (내발산동)",02-2662-2510,315000,8,TRUE,TRUE,TRUE,TRUE,0,0,0,0,0,0,0,0,1,기타
최강보습학원,강서구,"서울특별시 강서구 강서로45길 28 , 3층 일부 (내발산동)",02-2662-2510,170000,8,FALSE,FALSE,FALSE,TRUE,0,1,0,0,0,0,0,0,0,영어
최강보습학원,강서구,"서울특별시 강서구 강서로45길 28 , 3층 일부 (내발산동)",02-2662-2510,286700,8,FALSE,FALSE,FALSE,TRUE,0,0,1,1,1,0,0,0,0,수학/사회/과학
최강보습학원,강서구,"서울특별시 강서구 강서로45길 28 , 3층 일부 (내발산동)",02-2662-2510,267500,8,FALSE,FALSE,FALSE,TRUE,0,0,1,0,0,0,0,0,0,수학
최강보습학원,강서구,"서울특별시 강서구 강서로45길 28 , 3층 일부 (내발산동)",02-2662-2510,360000,8,FALSE,TRUE,FALSE,FALSE,0,1,1,0,0,0,0,0,0,영어/수학
